imdb_url,title,year,runtime,genre,rating,votes,plot
https://www.imdb.com/title/tt5128708/,Refuse,2014,5 min,"Documentary, Short",,,"REFUSE is a word that refers not only to what we discard, but to a defiant act that can catalyze change. This video blends experimental and documentary techniques to reshape our understanding of the landscape and labor of trash-pickers. The layered, cinematic richness of the video belies its disturbing content and serves to underscore the indomitable human spirit."
https://www.imdb.com/title/tt7576318/,Seams,2017,19 min,"Documentary, Short",,,"An existential journey into the fleeting moments of life which arise when volunteers in Nepal take a break from their work in order to celebrate. A spectrum of individuals, and the connections between them, guide the viewer through the trials and tribulations of communication and emotion."
https://www.imdb.com/title/tt0316212/,Mama Bhanja,2002,,,,,Add a Plot
https://www.imdb.com/title/tt0314611/,Santan Ko Maya,2002,,,,,Add a Plot
https://www.imdb.com/title/tt9020606/,Best Friends Forever,2016,,Drama,,,Add a Plot
https://www.imdb.com/title/tt9469802/,Ganesh Senchuri: Fanfani,2017,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt0325071/,Bihani,2001,,,,,Add a Plot
https://www.imdb.com/title/tt3692750/,Swarga Yahan,2010,4 min,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt2141925/,Secrets of Dhaulagiri,2011,30 min,"Documentary, Short",9,8,"This is a widely appreciated documentary form Nepal, already presented in several international film festivals. It explores the life obscured by innumerable ups and downs while living in the high Himalayas."
https://www.imdb.com/title/tt2573192/,Adolescent Sexual and Reproductive Health,2009,29 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt0316211/,Malati,2002,,,,,Add a Plot
https://www.imdb.com/title/tt4741304/,Acceptance,,,Drama,,,Add a Plot
https://www.imdb.com/title/tt5173104/,We Corner People,2007,49 min,Documentary,,,"Children, adults, and animals of a remote village in Nepal that has no electricity or shops, and is cut off from everything by a river, pride themselves on being ""corner people."""
https://www.imdb.com/title/tt3867658/,Rupees 500,2014,12 min,"Short, Drama, Family",,,"Birkha Bahadur is local porter in Kathmandu Nepal who has many dreams like others. One day he makes Rs 500 after work, after that day he wants to change his life style and plans different things but something is waiting in his fate....."
https://www.imdb.com/title/tt6524278/,Woolenmary,,,Drama,,,Add a Plot
https://www.imdb.com/title/tt0301809/,Sauta,1993,,,,,Add a Plot
https://www.imdb.com/title/tt7055948/,I am Always There For you,2014,4 min,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt8934078/,Maya Preeti,1989,,Drama,,,Add a Plot
https://www.imdb.com/title/tt5852634/,Ghar,2016,15 min,"Documentary, Short, Drama",,,"In 2015, Nepal was devastated by two earthquakes. Seven high school students document the building of a new home and the spirit of the Sherpa people."
https://www.imdb.com/title/tt7038638/,Virtual Dream,2014,8 min,"Short, Mystery, Romance",,,"In our lives, we are busy, tired, and sad - we perceive things from only one side - but what we see might not always be there."
https://www.imdb.com/title/tt10432800/,Jeevan Yo Rahe Samma,2019,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt10438640/,Mother,2019,,Short,,,Add a Plot
https://www.imdb.com/title/tt6774818/,Prithvi,1994,,,8.4,5,Add a Plot
https://www.imdb.com/title/tt8698830/,Rock Band,,,Musical,,,Add a Plot
https://www.imdb.com/title/tt6402700/,Punte ko Pangro,2014,13 min,"Short, Drama",,,"Punte ko Pangro is a story about a child in the countryside of the Kathmandu valley. We follow Punte, a playful boy, who has a toy wheel of his own, but he will do anything to get a bigger one. In his pursuit, he discovers his aspiration and ultimately own potential. The wheel is used as a symbol of supremacy to portray human desire and our passionate struggle to reach higher positions in society."
https://www.imdb.com/title/tt5494480/,The Milk Man,2016,11 min,"Documentary, Short, Adventure",,,"Kedar Phuyal's entire house collapsed during the the earthquake in Nepal on April 25th, 2015. He struggles to rebuild his life."
https://www.imdb.com/title/tt8503066/,Naso,1997,,Drama,,,"Disillusioned by love, a woman seeks solace in a monastery in this modern drama."
https://www.imdb.com/title/tt7028682/,Comma: Alpabiram,2015,,"Short, Drama",,,"Winner of ""Project Hope Internation Film Festival"" made with the theme- ""Knowledge for Life"", promoting traditional, indigenous and local knowledge and practices, to complement scientific knowledge in disaster risk management."
https://www.imdb.com/title/tt2144066/, Pokhara.com,2003,30 min,Musical,,,Add a Plot
https://www.imdb.com/title/tt2144066/, Pokhara.com,2003,30 min,Musical,,,Add a Plot
https://www.imdb.com/title/tt2144066/, Pokhara.com,2003,30 min,Musical,,,Add a Plot
https://www.imdb.com/title/tt2144066/, Pokhara.com,2003,,Musical,,,Add a Plot
https://www.imdb.com/title/tt8103440/, Herne Katha,2018,,"Documentary, Short",,,"Zubaida Khatun, like most of her friends got married at the age of 14 when she was studying at grade 7 . Zubaida's struggling journey from a girl married at early age to an aspiring politician in her area."
